Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      10/10          EdgeButterfly* std::copy<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [674]
-----------------------------------------------
                0.00    0.00      10/10          EdgeButterfly* std::uninitialized_copy<__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [648]
[592]    0.0    0.00    0.00      10         EdgeButterfly* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [592]
                0.00    0.00      10/10          EdgeButterfly* std::copy<__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*) [675]
-----------------------------------------------
                0.00    0.00      10/10          int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [649]
[593]    0.0    0.00    0.00      10         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [593]
                0.00    0.00      10/10          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [676]
-----------------------------------------------
                0.00    0.00      10/10          VVertexInfo* std::__uninitialized_default_n<VVertexInfo*, unsigned long>(VVertexInfo*, unsigned long) [663]
[594]    0.0    0.00    0.00      10         VVertexInfo* std::__uninitialized_default_n_1<true>::__uninit_default_n<VVertexInfo*, unsigned long>(VVertexInfo*, unsigned long) [594]
                0.00    0.00      10/10          VVertexInfo* std::__addressof<VVertexInfo>(VVertexInfo&) [627]
                0.00    0.00      10/10          void std::_Construct<VVertexInfo>(VVertexInfo*) [620]
                0.00    0.00      10/10          VVertexInfo* std::fill_n<VVertexInfo*, unsigned long, VVertexInfo>(VVertexInfo*, unsigned long, VVertexInfo const&) [685]
-----------------------------------------------
                0.00    0.00      10/10          VertexDegree* std::__uninitialized_default_n<VertexDegree*, unsigned long>(VertexDegree*, unsigned long) [664]
[595]    0.0    0.00    0.00      10         VertexDegree* std::__uninitialized_default_n_1<true>::__uninit_default_n<VertexDegree*, unsigned long>(VertexDegree*, unsigned long) [595]
                0.00    0.00      10/10          VertexDegree* std::__addressof<VertexDegree>(VertexDegree&) [628]
                0.00    0.00      10/10          void std::_Construct<VertexDegree>(VertexDegree*) [621]
                0.00    0.00      10/10          VertexDegree* std::fill_n<VertexDegree*, unsigned long, VertexDegree>(VertexDegree*, unsigned long, VertexDegree const&) [686]
-----------------------------------------------
                0.00    0.00      10/10          long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long) [665]
[596]    0.0    0.00    0.00      10         long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [596]
                0.00    0.00      10/10          long long* std::__addressof<long long>(long long&) [629]
                0.00    0.00      10/10          void std::_Construct<long long>(long long*) [622]
                0.00    0.00      10/10          long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [687]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<VVertexInfo, std::allocator<VVertexInfo> >::_S_check_init_len(unsigned long, std::allocator<VVertexInfo> const&) [598]
[597]    0.0    0.00    0.00      10         std::vector<VVertexInfo, std::allocator<VVertexInfo> >::_S_max_size(std::allocator<VVertexInfo> const&) [597]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<VVertexInfo> >::max_size(std::allocator<VVertexInfo> const&) [583]
                0.00    0.00      10/18716       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [47]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<VVertexInfo, std::allocator<VVertexInfo> >::vector(unsigned long, std::allocator<VVertexInfo> const&) [600]
[598]    0.0    0.00    0.00      10         std::vector<VVertexInfo, std::allocator<VVertexInfo> >::_S_check_init_len(unsigned long, std::allocator<VVertexInfo> const&) [598]
                0.00    0.00      10/10          std::vector<VVertexInfo, std::allocator<VVertexInfo> >::_S_max_size(std::allocator<VVertexInfo> const&) [597]
                0.00    0.00      10/20          std::allocator<VVertexInfo>::allocator(std::allocator<VVertexInfo> const&) [479]
                0.00    0.00      10/30          std::allocator<VVertexInfo>::~allocator() [416]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<VVertexInfo, std::allocator<VVertexInfo> >::vector(unsigned long, std::allocator<VVertexInfo> const&) [600]
[599]    0.0    0.00    0.00      10         std::vector<VVertexInfo, std::allocator<VVertexInfo> >::_M_default_initialize(unsigned long) [599]
                0.00    0.00      10/20          std::_Vector_base<VVertexInfo, std::allocator<VVertexInfo> >::_M_get_Tp_allocator() [484]
                0.00    0.00      10/10          VVertexInfo* std::__uninitialized_default_n_a<VVertexInfo*, unsigned long, VVertexInfo>(VVertexInfo*, unsigned long, std::allocator<VVertexInfo>&) [671]
-----------------------------------------------
                0.00    0.00      10/10          preprocess_graph(BipartiteGraph&) [520]
[600]    0.0    0.00    0.00      10         std::vector<VVertexInfo, std::allocator<VVertexInfo> >::vector(unsigned long, std::allocator<VVertexInfo> const&) [600]
                0.00    0.00      10/10          std::vector<VVertexInfo, std::allocator<VVertexInfo> >::_S_check_init_len(unsigned long, std::allocator<VVertexInfo> const&) [598]
                0.00    0.00      10/10          std::_Vector_base<VVertexInfo, std::allocator<VVertexInfo> >::_Vector_base(unsigned long, std::allocator<VVertexInfo> const&) [563]
                0.00    0.00      10/10          std::vector<VVertexInfo, std::allocator<VVertexInfo> >::_M_default_initialize(unsigned long) [599]
-----------------------------------------------
                0.00    0.00      10/10          preprocess_graph(BipartiteGraph&) [520]
[601]    0.0    0.00    0.00      10         std::vector<VVertexInfo, std::allocator<VVertexInfo> >::~vector() [601]
                0.00    0.00      10/20          std::_Vector_base<VVertexInfo, std::allocator<VVertexInfo> >::_M_get_Tp_allocator() [484]
                0.00    0.00      10/10          void std::_Destroy<VVertexInfo*, VVertexInfo>(VVertexInfo*, VVertexInfo*, std::allocator<VVertexInfo>&) [689]
                0.00    0.00      10/10          std::_Vector_base<VVertexInfo, std::allocator<VVertexInfo> >::~_Vector_base() [564]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<VertexDegree, std::allocator<VertexDegree> >::_S_check_init_len(unsigned long, std::allocator<VertexDegree> const&) [603]
[602]    0.0    0.00    0.00      10         std::vector<VertexDegree, std::allocator<VertexDegree> >::_S_max_size(std::allocator<VertexDegree> const&) [602]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<VertexDegree> >::max_size(std::allocator<VertexDegree> const&) [586]
                0.00    0.00      10/18716       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [47]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<VertexDegree, std::allocator<VertexDegree> >::vector(unsigned long, std::allocator<VertexDegree> const&) [605]
[603]    0.0    0.00    0.00      10         std::vector<VertexDegree, std::allocator<VertexDegree> >::_S_check_init_len(unsigned long, std::allocator<VertexDegree> const&) [603]
                0.00    0.00      10/20          std::allocator<VertexDegree>::allocator(std::allocator<VertexDegree> const&) [480]
                0.00    0.00      10/10          std::vector<VertexDegree, std::allocator<VertexDegree> >::_S_max_size(std::allocator<VertexDegree> const&) [602]
                0.00    0.00      10/30          std::allocator<VertexDegree>::~allocator() [417]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<VertexDegree, std::allocator<VertexDegree> >::vector(unsigned long, std::allocator<VertexDegree> const&) [605]
[604]    0.0    0.00    0.00      10         std::vector<VertexDegree, std::allocator<VertexDegree> >::_M_default_initialize(unsigned long) [604]
                0.00    0.00      10/20          std::_Vector_base<VertexDegree, std::allocator<VertexDegree> >::_M_get_Tp_allocator() [485]
                0.00    0.00      10/10          VertexDegree* std::__uninitialized_default_n_a<VertexDegree*, unsigned long, VertexDegree>(VertexDegree*, unsigned long, std::allocator<VertexDegree>&) [672]
-----------------------------------------------
                0.00    0.00      10/10          partition_graph(BipartiteGraph const&, int, int) [519]
[605]    0.0    0.00    0.00      10         std::vector<VertexDegree, std::allocator<VertexDegree> >::vector(unsigned long, std::allocator<VertexDegree> const&) [605]
                0.00    0.00      10/10          std::vector<VertexDegree, std::allocator<VertexDegree> >::_S_check_init_len(unsigned long, std::allocator<VertexDegree> const&) [603]
                0.00    0.00      10/10          std::_Vector_base<VertexDegree, std::allocator<VertexDegree> >::_Vector_base(unsigned long, std::allocator<VertexDegree> const&) [571]
                0.00    0.00      10/10          std::vector<VertexDegree, std::allocator<VertexDegree> >::_M_default_initialize(unsigned long) [604]
-----------------------------------------------
                0.00    0.00      10/10          partition_graph(BipartiteGraph const&, int, int) [519]
[606]    0.0    0.00    0.00      10         std::vector<VertexDegree, std::allocator<VertexDegree> >::~vector() [606]
                0.00    0.00      10/20          std::_Vector_base<VertexDegree, std::allocator<VertexDegree> >::_M_get_Tp_allocator() [485]
                0.00    0.00      10/10          void std::_Destroy<VertexDegree*, VertexDegree>(VertexDegree*, VertexDegree*, std::allocator<VertexDegree>&) [691]
                0.00    0.00      10/10          std::_Vector_base<VertexDegree, std::allocator<VertexDegree> >::~_Vector_base() [572]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_insert_dispatch<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, std::__false_type) [608]
[607]    0.0    0.00    0.00      10         void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_range_insert<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, std::forward_iterator_tag) [607]
                0.00    0.00      40/296         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_get_Tp_allocator() [301]
                0.00    0.00      20/59476       __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >::base() const [26]
                0.00    0.00      20/20          EdgeButterfly* std::__uninitialized_move_if_noexcept_a<EdgeButterfly*, EdgeButterfly*, std::allocator<EdgeButterfly> >(EdgeButterfly*, EdgeButterfly*, EdgeButterfly*, std::allocator<EdgeButterfly>&) [503]
                0.00    0.00      10/21392       bool __gnu_cxx::operator!=<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&) [45]
                0.00    0.00      10/10          std::iterator_traits<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [697]
                0.00    0.00      10/113         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_check_len(unsigned long, char const*) const [339]
                0.00    0.00      10/123         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_allocate(unsigned long) [331]
                0.00    0.00      10/10          EdgeButterfly* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*, EdgeButterfly>(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*, std::allocator<EdgeButterfly>&) [658]
                0.00    0.00      10/50          void std::_Destroy<EdgeButterfly*, EdgeButterfly>(EdgeButterfly*, EdgeButterfly*, std::allocator<EdgeButterfly>&) [386]
                0.00    0.00      10/153         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_deallocate(EdgeButterfly*, unsigned long) [325]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::insert<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, void>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [610]
[608]    0.0    0.00    0.00      10         void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_insert_dispatch<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, std::__false_type) [608]
                0.00    0.00      10/20          std::iterator_traits<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&) [501]
                0.00    0.00      10/10          void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_range_insert<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, std::forward_iterator_tag) [607]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::operator=(std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > const&) [611]
[609]    0.0    0.00    0.00      10         EdgeButterfly* std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(unsigned long, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [609]
                0.00    0.00      10/123         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_allocate(unsigned long) [331]
                0.00    0.00      10/296         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_get_Tp_allocator() [301]
                0.00    0.00      10/10          EdgeButterfly* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*, EdgeButterfly>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, EdgeButterfly*, std::allocator<EdgeButterfly>&) [659]
-----------------------------------------------
                0.00    0.00      10/10          count_butterflies(BipartiteGraph const&, LocalGraph const&, int) [521]
[610]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::insert<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, void>(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [610]
                0.00    0.00      20/173         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::begin() [324]
                0.00    0.00      20/2048        __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >::operator+(long) const [191]
                0.00    0.00      10/10          std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::cbegin() const [548]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >::difference_type __gnu_cxx::operator-<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >(__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > const&) [544]
                0.00    0.00      10/10          void std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_insert_dispatch<__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(__gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, std::__false_type) [608]
-----------------------------------------------
                0.00    0.00      10/10          main [6]
[611]    0.0    0.00    0.00      10         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::operator=(std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > const&) [611]
                0.00    0.00      10/10          __gnu_cxx::__alloc_traits<std::allocator<EdgeButterfly>, EdgeButterfly>::_S_propagate_on_copy_assign() [533]
                0.00    0.00      10/462         std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::size() const [290]
                0.00    0.00      10/10          std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::capacity() const [549]
                0.00    0.00      10/20          std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::end() const [477]
                0.00    0.00      10/20          std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::begin() const [478]
                0.00    0.00      10/10          EdgeButterfly* std::vector<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > > >(unsigned long, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >, __gnu_cxx::__normal_iterator<EdgeButterfly const*, std::vector<EdgeButterfly, std::allocator<EdgeButterfly> > >) [609]
                0.00    0.00      10/296         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_get_Tp_allocator() [301]
                0.00    0.00      10/50          void std::_Destroy<EdgeButterfly*, EdgeButterfly>(EdgeButterfly*, EdgeButterfly*, std::allocator<EdgeButterfly>&) [386]
                0.00    0.00      10/153         std::_Vector_base<EdgeButterfly, std::allocator<EdgeButterfly> >::_M_deallocate(EdgeButterfly*, unsigned long) [325]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [376]
[612]    0.0    0.00    0.00      10         int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [612]
                0.00    0.00      10/6163        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [129]
                0.00    0.00      10/22891       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [44]
                0.00    0.00      10/10          int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [660]
-----------------------------------------------
                0.00    0.00      10/10          preprocess_graph(BipartiteGraph&) [520]
[613]    0.0    0.00    0.00      10         std::vector<int, std::allocator<int> >::reserve(unsigned long) [613]
                0.00    0.00      10/12132       std::vector<int, std::allocator<int> >::max_size() const [72]
                0.00    0.00      10/62          std::vector<int, std::allocator<int> >::capacity() const [361]
                0.00    0.00      10/30159       std::vector<int, std::allocator<int> >::size() const [41]
                0.00    0.00      10/6163        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [129]
                0.00    0.00      10/22891       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [44]
                0.00    0.00      10/12030       std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [73]
                0.00    0.00      10/14620       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [63]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<long long, std::allocator<long long> >::_S_check_init_len(unsigned long, std::allocator<long long> const&) [615]
[614]    0.0    0.00    0.00      10         std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [614]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<long long> >::max_size(std::allocator<long long> const&) [589]
                0.00    0.00      10/18716       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [47]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [618]
[615]    0.0    0.00    0.00      10         std::vector<long long, std::allocator<long long> >::_S_check_init_len(unsigned long, std::allocator<long long> const&) [615]
                0.00    0.00      10/20          std::allocator<long long>::allocator(std::allocator<long long> const&) [481]
                0.00    0.00      10/10          std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [614]
                0.00    0.00      10/30          std::allocator<long long>::~allocator() [421]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [618]
[616]    0.0    0.00    0.00      10         std::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [616]
                0.00    0.00      10/20          std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [486]
                0.00    0.00      10/10          long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&) [673]
-----------------------------------------------
                0.00    0.00      10/10          main [6]
[617]    0.0    0.00    0.00      10         std::vector<long long, std::allocator<long long> >::data() [617]
                0.00    0.00      10/10          long long* std::vector<long long, std::allocator<long long> >::_M_data_ptr<long long>(long long*) const [550]
-----------------------------------------------
                0.00    0.00      10/10          main [6]
[618]    0.0    0.00    0.00      10         std::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [618]
                0.00    0.00      10/10          std::vector<long long, std::allocator<long long> >::_S_check_init_len(unsigned long, std::allocator<long long> const&) [615]
                0.00    0.00      10/10          std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [579]
                0.00    0.00      10/10          std::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [616]
-----------------------------------------------
                0.00    0.00      10/10          main [6]
[619]    0.0    0.00    0.00      10         std::vector<long long, std::allocator<long long> >::~vector() [619]
                0.00    0.00      10/20          std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [486]
                0.00    0.00      10/10          std::_Vector_base<long long, std::allocator<long long> >::~_Vector_base() [580]
                0.00    0.00      10/10          void std::_Destroy<long long*, long long>(long long*, long long*, std::allocator<long long>&) [693]
-----------------------------------------------
                0.00    0.00      10/10          VVertexInfo* std::__uninitialized_default_n_1<true>::__uninit_default_n<VVertexInfo*, unsigned long>(VVertexInfo*, unsigned long) [594]
[620]    0.0    0.00    0.00      10         void std::_Construct<VVertexInfo>(VVertexInfo*) [620]
                0.00    0.00      10/44367       operator new(unsigned long, void*) [34]
-----------------------------------------------
